id,type,genre,notable,release_date,notoriety_date,written_date,single,release_year,notoriety_year
2779,Song,Psychedelic Rock,True,2026,,,True,2026,
2784,Album,Desert Rock,True,2028,,,,2028,
2792,Album,Indie Pop,True,2000,,,,2000,
2794,Song,Southern Gothic Rock,True,2004,,,True,2004,
2800,Song,Dream Pop,True,2019,,,True,2019,
2807,Song,Blues Rock,True,1984,,,True,1984,
2815,Song,Southern Gothic Rock,True,2010,,,True,2010,
2822,Song,Alternative Rock,True,1999,,,True,1999,
2828,Song,Doom Metal,True,2007,,2007,True,2007,
2831,Song,Synthpop,True,2026,2026,,True,2026,2026.0
2838,Song,Dream Pop,False,2012,,,True,2012,
2843,Song,Southern Gothic Rock,True,1986,,1986,False,1986,
2848,Song,Lo-Fi Electronica,True,2010,2010,,True,2010,2010.0
2851,Song,Southern Gothic Rock,True,2027,,2027,True,2027,
2852,Album,Dream Pop,False,2028,,2028,,2028,
2858,Song,Dream Pop,True,2023,,,True,2023,
2859,Song,Darkwave,True,2020,,,True,2020,
2863,Song,Indie Rock,True,2022,,,False,2022,
2865,Song,Blues Rock,True,2026,,,True,2026,
2867,Song,Doom Metal,True,2009,,2009,True,2009,
2873,Album,Symphonic Metal,True,2023,,,,2023,
2879,Song,Dream Pop,False,2017,,2017,True,2017,
2887,Song,Synthwave,True,2029,,,True,2029,
2889,Album,Desert Rock,True,2029,,,,2029,
2893,Song,Psychedelic Rock,True,2019,,,True,2019,
2899,Album,Space Rock,True,2007,,,,2007,
2905,Album,Doom Metal,True,2007,,,,2007,
2906,Song,Dream Pop,True,2020,,2020,True,2020,
2915,Album,Dream Pop,True,2026,,,,2026,
2921,Album,Dream Pop,True,2023,,,,2023,
2927,Song,Southern Gothic Rock,True,1987,,,False,1987,
2928,Album,Synthwave,True,2010,,,,2010,
2931,Song,Symphonic Metal,True,2013,,,True,2013,
2933,Song,Dream Pop,True,2029,,2029,False,2029,
2937,Song,Dream Pop,True,2017,,,True,2017,
2942,Song,Southern Gothic Rock,True,2010,,,True,2010,
2944,Song,Dream Pop,True,2023,,2023,True,2023,
2956,Song,Indie Folk,True,2008,,,True,2008,
2959,Album,Dream Pop,True,2028,,2028,,2028,
2963,Album,Post-Apocalyptic Folk,True,2020,,,,2020,
2972,Song,Dream Pop,True,2032,,,True,2032,
2975,Song,Space Rock,True,2024,,,False,2024,
2982,Song,Psychedelic Rock,True,2016,,2016,False,2016,
2990,Song,Space Rock,True,2021,2021,2017,True,2021,2021.0
2996,Song,Dream Pop,True,2017,,,True,2017,
3002,Song,Synthwave,True,2023,,2023,True,2023,
3008,Song,Dream Pop,True,2021,,,True,2021,
3013,Song,Alternative Rock,True,2010,,,True,2010,
3018,Song,Dream Pop,True,2023,,2023,True,2023,
3025,Song,Oceanus Folk,False,2017,,2017,True,2017,
3031,Album,Desert Rock,True,2028,,,,2028,
3037,Song,Oceanus Folk,True,2020,,,True,2020,
3043,Song,Americana,True,2024,,,True,2024,
3049,Album,Alternative Rock,True,1996,,,,1996,
3053,Song,Desert Rock,True,2024,,2021,True,2024,
3056,Song,Dream Pop,True,2022,,,True,2022,
3064,Song,Desert Rock,True,2023,,,True,2023,
3067,Song,Americana,True,2029,,,True,2029,
3071,Song,Alternative Rock,True,1988,,1988,True,1988,
3076,Song,Indie Folk,True,2023,,,True,2023,
3080,Song,Avant-Garde Folk,True,2017,,,False,2017,
3085,Song,Indie Pop,True,2008,,,True,2008,
3087,Album,Jazz Surf Rock,True,2019,,,,2019,
3088,Song,Psychedelic Rock,True,2021,,,False,2021,
3093,Album,Indie Folk,True,2020,,,,2020,
3094,Song,Jazz Surf Rock,True,2023,,,False,2023,
3100,Song,Post-Apocalyptic Folk,True,2005,,2005,True,2005,
3106,Song,Southern Gothic Rock,True,2001,,,True,2001,
3110,Song,Dream Pop,True,2025,,,True,2025,
3115,Album,Indie Pop,True,2008,,,,2008,
3118,Album,Space Rock,True,2025,,2019,,2025,
3123,Song,Indie Pop,True,2005,,2005,True,2005,
3128,Song,Dream Pop,True,2017,,2017,True,2017,
3133,Song,Indie Folk,True,2013,,2010,True,2013,
3136,Song,Desert Rock,True,2027,,,True,2027,
3139,Song,Synthpop,True,2007,,,True,2007,
3144,Album,Indie Rock,True,2026,,,,2026,
3151,Song,Alternative Rock,True,2015,,,True,2015,
3154,Song,Americana,True,2010,,,False,2010,
3160,Song,Symphonic Metal,True,2017,,2017,True,2017,
3163,Album,Speed Metal,True,2001,,,,2001,
3168,Song,Indie Folk,True,2019,2019,,True,2019,2019.0
3174,Song,Dream Pop,True,2029,,,True,2029,
3183,Song,Southern Gothic Rock,True,2029,,2023,True,2029,
3186,Song,Dream Pop,True,2028,2028,,True,2028,2028.0
3194,Song,Oceanus Folk,True,2017,,2017,False,2017,
3199,Album,Synthpop,True,2028,,,,2028,
3205,Album,Psychedelic Rock,True,2029,,2029,,2029,
3210,Song,Indie Folk,True,2026,,,True,2026,
3217,Song,Avant-Garde Folk,True,2018,,,True,2018,
3219,Song,Indie Folk,True,2017,,2017,True,2017,
3224,Album,Synthwave,True,2013,,,,2013,
3228,Song,Dream Pop,True,2029,,,False,2029,
3237,Song,Psychedelic Rock,True,2024,2024,,True,2024,2024.0
3239,Song,Southern Gothic Rock,True,2003,,2003,True,2003,
3243,Song,Oceanus Folk,True,2024,,,True,2024,
3249,Song,Alternative Rock,True,1996,,,True,1996,
3252,Song,Psychedelic Rock,True,2015,2031,,True,2015,2031.0
3264,Song,Dream Pop,True,2020,,,False,2020,
3267,Song,Indie Pop,True,1985,,,False,1985,
3270,Song,Speed Metal,True,2013,,,False,2013,
3275,Song,Desert Rock,True,2023,,2023,True,2023,
3282,Song,Synthwave,True,2023,,,False,2023,
3286,Song,Alternative Rock,True,2001,2001,,True,2001,2001.0
3289,Song,Lo-Fi Electronica,True,2019,2019,,True,2019,2019.0
3291,Song,Dream Pop,True,2024,,,True,2024,
3302,Album,Avant-Garde Folk,True,2029,,,,2029,
3304,Album,Americana,True,2013,2013,2013,,2013,2013.0
3310,Song,Dream Pop,True,2014,2014,,True,2014,2014.0
3316,Song,Desert Rock,True,2023,,,True,2023,
3323,Album,Doom Metal,True,2020,,,,2020,
3325,Album,Emo/Pop Punk,True,2013,2013,2013,,2013,2013.0
3329,Song,Post-Apocalyptic Folk,True,2022,,2022,True,2022,
3332,Song,Indie Folk,True,2020,,,True,2020,
3335,Album,Dream Pop,True,2009,2009,2009,,2009,2009.0
3337,Song,Indie Folk,True,2017,,2017,True,2017,
3339,Album,Darkwave,True,2026,2026,,,2026,2026.0
3342,Album,Jazz Surf Rock,True,2020,,,,2020,
3349,Song,Indie Pop,True,2002,,2002,True,2002,
3350,Song,Southern Gothic Rock,True,1992,,,True,1992,
3355,Song,Dream Pop,True,2015,,,True,2015,
3358,Song,Dream Pop,True,2017,,,True,2017,
3362,Song,Synthwave,True,2022,,,False,2022,
3367,Song,Oceanus Folk,True,2023,,,True,2023,
3373,Album,Dream Pop,True,2022,2022,2022,,2022,2022.0
3376,Song,Desert Rock,True,2013,,,True,2013,
3381,Album,Indie Rock,False,2026,,2026,,2026,
3386,Song,Southern Gothic Rock,True,2019,,2012,True,2019,
3387,Song,Lo-Fi Electronica,False,2016,,2013,True,2016,
3390,Song,Dream Pop,True,2014,,,False,2014,
3395,Album,Americana,True,2013,,,,2013,
3402,Song,Dream Pop,True,2024,,,True,2024,
3407,Song,Southern Gothic Rock,True,1987,,1987,True,1987,
3411,Album,Americana,True,2020,,,,2020,
3415,Song,Indie Folk,True,2026,2033,,False,2026,2033.0
3422,Song,Dream Pop,True,2020,,2020,True,2020,
3426,Song,Desert Rock,True,2024,,2024,True,2024,
3433,Song,Indie Folk,True,2013,,,True,2013,
3438,Song,Synthwave,True,2029,,2026,True,2029,
3444,Song,Indie Rock,True,2023,,,False,2023,
3449,Album,Southern Gothic Rock,True,2027,,,,2027,
3451,Album,Psychedelic Rock,True,2023,,,,2023,
3454,Song,Avant-Garde Folk,True,2006,,2006,True,2006,
3457,Song,Indie Folk,True,2023,,,True,2023,
3464,Song,Doom Metal,True,2006,,,True,2006,
3467,Album,Doom Metal,True,2016,2016,,,2016,2016.0
3479,Song,Space Rock,True,2019,2019,2019,False,2019,2019.0
3485,Song,Dream Pop,True,2024,,,True,2024,
3491,Album,Indie Folk,True,2030,,,,2030,
3497,Album,Synthwave,False,2000,,2000,,2000,
3501,Song,Oceanus Folk,True,2007,,,True,2007,
3506,Song,Indie Pop,True,2011,,,True,2011,
3508,Album,Synthwave,True,1994,,1994,,1994,
3512,Song,Indie Pop,True,2013,,,True,2013,
3513,Song,Alternative Rock,True,2024,,2021,False,2024,
3519,Song,Doom Metal,True,2018,,,True,2018,
3520,Song,Oceanus Folk,True,2026,,,True,2026,
3522,Song,Dream Pop,True,2020,,,True,2020,
3526,Song,Indie Folk,True,2013,,2013,True,2013,
3531,Song,Doom Metal,True,2017,,,True,2017,
3536,Song,Doom Metal,True,2023,,,False,2023,
3540,Album,Indie Pop,True,2017,2017,,,2017,2017.0
3542,Song,Indie Folk,True,2023,,,True,2023,
3546,Song,Dream Pop,True,2020,,,True,2020,
3553,Song,Doom Metal,True,2013,,,True,2013,
3559,Song,Jazz Surf Rock,True,2027,2027,2027,True,2027,2027.0
3562,Song,Dream Pop,True,2010,,2010,False,2010,
3567,Song,Synthpop,True,1994,,,True,1994,
3568,Song,Doom Metal,True,2007,,2000,False,2007,
3574,Song,Indie Folk,True,2024,,,True,2024,
3580,Song,Dream Pop,True,2027,,,True,2027,
3583,Song,Dream Pop,True,2020,,,True,2020,
3587,Song,Doom Metal,True,2027,,,False,2027,
3593,Album,Symphonic Metal,True,2020,,2020,,2020,
3596,Song,Avant-Garde Folk,True,2015,,2015,False,2015,
3603,Song,Indie Rock,True,2013,,,True,2013,
3606,Song,Dream Pop,True,2023,,2023,True,2023,
3609,Song,Dream Pop,True,2026,2029,,False,2026,2029.0
3616,Song,Indie Folk,True,2017,,,False,2017,
3626,Song,Emo/Pop Punk,True,2021,,2021,False,2021,
3627,Song,Southern Gothic Rock,False,2014,,,True,2014,
3630,Song,Indie Rock,True,2017,2017,,True,2017,2017.0
3633,Album,Doom Metal,True,2012,,,,2012,
3634,Song,Dream Pop,True,2020,,,True,2020,
3636,Song,Dream Pop,True,2023,,,True,2023,
3644,Song,Lo-Fi Electronica,True,2019,,,True,2019,
3646,Album,Indie Folk,True,2020,,,,2020,
3652,Song,Dream Pop,True,2025,,,True,2025,
3660,Song,Blues Rock,True,2022,,,True,2022,
3663,Album,Americana,True,2000,,,,2000,
3668,Song,Doom Metal,True,2004,,2004,False,2004,
3672,Song,Synthwave,True,2004,,,True,2004,
3676,Song,Jazz Surf Rock,True,2027,,,False,2027,
3683,Album,Dream Pop,True,2029,,2023,,2029,
3688,Song,Doom Metal,True,2026,,,True,2026,
3692,Song,Synthwave,True,2017,2017,,True,2017,2017.0
3697,Song,Darkwave,True,2022,,2016,True,2022,
3706,Song,Synthwave,True,2007,,,True,2007,
3711,Album,Oceanus Folk,True,2024,,,,2024,
3719,Song,Space Rock,True,2026,,,False,2026,
3721,Song,Southern Gothic Rock,True,2008,,2008,True,2008,
3724,Song,Synthwave,True,2020,,2020,True,2020,
3727,Song,Dream Pop,True,2017,,2017,True,2017,
3730,Song,Oceanus Folk,True,2016,2019,2016,True,2016,2019.0
3734,Song,Synthwave,True,2030,,,True,2030,
3740,Song,Indie Pop,True,1985,,,True,1985,
3743,Song,Southern Gothic Rock,True,1985,,,False,1985,
3747,Song,Southern Gothic Rock,False,1985,,,True,1985,
3748,Song,Alternative Rock,True,2023,,,True,2023,
3750,Song,Space Rock,True,2029,,,False,2029,
3756,Song,Dream Pop,True,2028,,2028,True,2028,
3759,Album,Doom Metal,True,2000,,2000,,2000,
3766,Song,Dream Pop,True,1992,1992,1992,True,1992,1992.0
3773,Song,Synthwave,True,2030,,,False,2030,
3776,Song,Space Rock,True,2010,,,True,2010,
3779,Song,Blues Rock,True,1987,,1987,True,1987,
3782,Song,Oceanus Folk,True,2020,,2013,True,2020,
3787,Album,Darkwave,False,2029,,,,2029,
3793,Song,Emo/Pop Punk,True,2005,,2005,True,2005,
3795,Song,Synthwave,True,2020,,,True,2020,
3797,Song,Dream Pop,True,2020,,,True,2020,
3801,Album,Southern Gothic Rock,True,2007,,,,2007,
3806,Song,Space Rock,True,2026,,2026,True,2026,
3813,Song,Darkwave,True,2029,,,True,2029,
3819,Song,Synthwave,True,1997,1997,,False,1997,1997.0
3823,Song,Americana,True,2000,,,True,2000,
3826,Song,Lo-Fi Electronica,True,2019,2019,2019,True,2019,2019.0
3828,Album,Oceanus Folk,True,2025,,,,2025,
3837,Song,Dream Pop,True,2027,,,True,2027,
3844,Song,Americana,True,2000,,,True,2000,
3850,Song,Indie Rock,True,2024,,,True,2024,
3856,Song,Alternative Rock,True,2024,,,True,2024,
3859,Song,Blues Rock,True,2023,,2023,False,2023,
3862,Album,Alternative Rock,True,1997,,,,1997,
3865,Song,Synthwave,True,2013,,,False,2013,
3869,Song,Darkwave,True,2010,,,False,2010,
3876,Album,Space Rock,True,2026,,,,2026,
3879,Album,Darkwave,True,2022,,2022,,2022,
3881,Song,Synthwave,True,2004,2004,,True,2004,2004.0
3885,Song,Americana,True,2018,,2018,False,2018,
3891,Album,Desert Rock,True,2023,,,,2023,
3896,Song,Dream Pop,True,2010,,2010,False,2010,
3898,Song,Desert Rock,True,2027,,,True,2027,
3904,Album,Doom Metal,True,2023,,2023,,2023,
3908,Song,Synthwave,True,2023,2023,,True,2023,2023.0
3909,Song,Oceanus Folk,True,2020,,,True,2020,
3913,Song,Synthwave,True,2026,,,True,2026,
3917,Song,Synthwave,True,2026,,,True,2026,
3923,Song,Indie Folk,True,2013,,2013,True,2013,
3931,Song,Indie Folk,True,2023,,2023,True,2023,
3932,Song,Dream Pop,True,2020,,,False,2020,
3939,Song,Space Rock,True,2013,,,True,2013,
3951,Song,Americana,True,2026,,2023,True,2026,
3956,Song,Oceanus Folk,True,2023,,,True,2023,
3962,Song,Speed Metal,True,1997,,1997,True,1997,
3966,Song,Synthwave,True,2018,,2018,True,2018,
3972,Song,Oceanus Folk,True,2024,2037,,True,2024,2037.0
3978,Album,Doom Metal,True,1991,,,,1991,
3986,Song,Americana,True,2015,2015,,True,2015,2015.0
3991,Song,Synthwave,False,2021,,2014,True,2021,
3993,Song,Dream Pop,True,2025,,,False,2025,
4003,Song,Synthwave,True,2020,,,True,2020,
4006,Song,Indie Rock,False,2007,,,True,2007,
4008,Song,Dream Pop,True,1997,1997,1997,False,1997,1997.0
4014,Song,Psychedelic Rock,True,2024,2024,,True,2024,2024.0
4023,Song,Oceanus Folk,True,2026,,,True,2026,
4029,Song,Synthwave,True,2027,,,True,2027,
4034,Song,Desert Rock,True,2030,,,True,2030,
4038,Song,Psychedelic Rock,True,2020,,2020,True,2020,
4046,Album,Jazz Surf Rock,True,2018,2018,,,2018,2018.0
4051,Album,Dream Pop,True,2029,,2029,,2029,
4055,Song,Synthwave,True,2025,,,False,2025,
4059,Song,Doom Metal,True,2013,,2013,True,2013,
4069,Song,Indie Pop,True,1993,,,False,1993,
4071,Album,Doom Metal,True,2017,,,,2017,
4077,Song,Jazz Surf Rock,True,2023,,,True,2023,
4085,Song,Indie Folk,True,2023,,,True,2023,
4090,Song,Indie Folk,True,2023,,,True,2023,
4095,Song,Indie Rock,True,2010,,,True,2010,
4100,Song,Psychedelic Rock,True,2024,,,True,2024,
4105,Song,Dream Pop,True,2007,,,True,2007,
4107,Song,Indie Folk,True,2028,,2028,True,2028,
4112,Album,Symphonic Metal,True,2029,,2026,,2029,
4117,Song,Synthwave,True,1997,,,True,1997,
4120,Song,Indie Rock,True,2021,,,False,2021,
4123,Song,Indie Folk,True,2022,,,True,2022,
4126,Album,Speed Metal,True,2020,,2020,,2020,
4136,Album,Darkwave,True,2020,,,,2020,
4140,Song,Synthwave,True,2026,,,True,2026,
4148,Song,Indie Rock,True,2029,2029,,False,2029,2029.0
4151,Song,Desert Rock,True,2027,,,False,2027,
4155,Song,Psychedelic Rock,True,2022,,,True,2022,
4167,Album,Southern Gothic Rock,True,2017,2017,,,2017,2017.0
4169,Song,Southern Gothic Rock,True,2013,,,True,2013,
4172,Song,Alternative Rock,True,2017,,2017,True,2017,
4178,Album,Dream Pop,True,2019,,2019,,2019,
4183,Song,Doom Metal,True,2023,,,True,2023,
4186,Song,Southern Gothic Rock,True,2023,,2023,True,2023,
4188,Song,Indie Pop,True,1995,,1995,True,1995,
4190,Album,Indie Folk,True,2022,2022,,,2022,2022.0
4194,Song,Doom Metal,True,2026,,,False,2026,
4204,Song,Blues Rock,True,1991,,1991,False,1991,
4208,Song,Darkwave,True,2023,,,True,2023,
4212,Song,Space Rock,True,2018,,,True,2018,
4216,Song,Dream Pop,True,2013,,2013,True,2013,
4222,Song,Dream Pop,True,1991,,,True,1991,
4228,Song,Synthwave,True,2021,,,True,2021,
4229,Song,Southern Gothic Rock,True,1995,,,True,1995,
4233,Song,Dream Pop,True,2022,,,True,2022,
4239,Album,Alternative Rock,True,2026,,,,2026,
4243,Song,Psychedelic Rock,True,2025,,,False,2025,
4250,Song,Blues Rock,True,2003,,,True,2003,
4253,Album,Desert Rock,True,2029,,,,2029,
4261,Song,Dream Pop,True,2029,,2029,False,2029,
4271,Song,Dream Pop,False,2020,,,True,2020,
4273,Song,Synthwave,False,2026,,,True,2026,
4281,Song,Blues Rock,True,2026,,,True,2026,
4283,Song,Dream Pop,True,2013,,,False,2013,
4288,Song,Desert Rock,True,2017,,,False,2017,
4294,Album,Americana,True,2020,,2020,,2020,
4299,Song,Desert Rock,False,2030,,,True,2030,
4306,Song,Dream Pop,True,2020,,,True,2020,
4313,Album,Alternative Rock,True,2013,2013,,,2013,2013.0
4316,Song,Lo-Fi Electronica,True,2011,,2011,True,2011,
4322,Song,Doom Metal,True,2017,,2017,True,2017,
4328,Song,Americana,True,2026,,2026,False,2026,
4332,Song,Americana,True,2028,2028,,True,2028,2028.0
4335,Song,Southern Gothic Rock,True,1991,,,True,1991,
4337,Song,Dream Pop,True,2029,,,True,2029,
4342,Song,Indie Folk,True,2015,2015,2015,True,2015,2015.0
4348,Song,Oceanus Folk,True,2004,,2000,True,2004,
4352,Song,Oceanus Folk,True,2028,,,True,2028,
4357,Album,Avant-Garde Folk,True,2004,,,,2004,
4361,Album,Dream Pop,True,2013,,,,2013,
4362,Song,Synthwave,True,2013,,,False,2013,
4368,Song,Lo-Fi Electronica,True,2029,2029,,True,2029,2029.0
4372,Song,Dream Pop,True,2022,,2022,True,2022,
4377,Song,Doom Metal,True,2017,,,True,2017,
4378,Song,Southern Gothic Rock,True,2019,,2019,True,2019,
4381,Song,Darkwave,True,2023,2023,2023,True,2023,2023.0
4393,Song,Oceanus Folk,True,2029,2029,,True,2029,2029.0
4400,Song,Indie Rock,True,2017,,,True,2017,
4406,Song,Southern Gothic Rock,True,2013,,,True,2013,
4411,Album,Southern Gothic Rock,True,2009,,,,2009,
4413,Song,Symphonic Metal,True,2010,,,True,2010,
4415,Song,Doom Metal,True,2013,,,True,2013,
4421,Song,Jazz Surf Rock,True,2026,,,True,2026,
4425,Song,Indie Folk,True,2010,,2010,True,2010,
4430,Album,Jazz Surf Rock,True,2017,,,,2017,
4432,Song,Speed Metal,True,2005,,,True,2005,
4436,Song,Indie Rock,True,2020,,2020,True,2020,
4447,Song,Dream Pop,True,1994,,,False,1994,
4453,Song,Indie Folk,True,2013,,2013,True,2013,
4459,Song,Synthwave,True,2013,,,True,2013,
4464,Album,Dream Pop,True,2017,,,,2017,
4466,Album,Indie Folk,True,2028,,,,2028,
4472,Song,Alternative Rock,True,2023,,,True,2023,
4476,Song,Dream Pop,True,2027,,,True,2027,
4481,Album,Alternative Rock,True,2001,,,,2001,
4484,Song,Doom Metal,True,2023,,,True,2023,
4489,Album,Indie Folk,True,2017,,2017,,2017,
4492,Song,Space Rock,True,2018,,2018,True,2018,
4498,Song,Indie Folk,True,2023,,2017,True,2023,
4501,Song,Doom Metal,True,2007,,2007,True,2007,
4505,Album,Darkwave,True,2028,,2021,,2028,
4509,Song,Avant-Garde Folk,True,2026,,,True,2026,
4510,Song,Emo/Pop Punk,True,1990,,,True,1990,
4511,Song,Synthpop,True,2027,2027,,True,2027,2027.0
4517,Song,Doom Metal,True,2013,,,True,2013,
4518,Song,Indie Folk,True,2007,,2007,True,2007,
4534,Song,Dream Pop,True,2023,,2023,True,2023,
4538,Album,Southern Gothic Rock,True,2018,,,,2018,
4541,Song,Psychedelic Rock,True,2023,,2023,True,2023,
4547,Song,Psychedelic Rock,True,2020,2020,2020,True,2020,2020.0
4555,Song,Indie Rock,True,2014,,,True,2014,
4557,Song,Avant-Garde Folk,True,2015,,,False,2015,
4559,Song,Americana,False,2023,,2023,True,2023,
4562,Song,Synthwave,True,2017,,2017,True,2017,
4565,Song,Oceanus Folk,True,2004,,,True,2004,
4571,Song,Indie Folk,True,2013,,,True,2013,
4576,Album,Dream Pop,True,2030,,,,2030,
4583,Song,Speed Metal,True,1983,,,True,1983,
4586,Song,Indie Folk,True,2023,,2020,True,2023,
4593,Song,Alternative Rock,True,2018,,,True,2018,
4596,Song,Synthwave,False,2023,,2023,True,2023,
4602,Album,Alternative Rock,True,2010,,2010,,2010,
4604,Album,Indie Folk,True,2017,,,,2017,
4606,Song,Southern Gothic Rock,True,2013,,,True,2013,
4607,Song,Dream Pop,True,2028,,,True,2028,
4609,Song,Avant-Garde Folk,True,1997,1997,,True,1997,1997.0
4613,Song,Alternative Rock,True,2025,,,True,2025,
4614,Song,Indie Folk,True,2023,2023,,True,2023,2023.0
4618,Album,Southern Gothic Rock,True,2003,,,,2003,
4619,Song,Doom Metal,True,2013,,,True,2013,
4624,Song,Blues Rock,True,2026,,2026,True,2026,
4626,Song,Dream Pop,True,2020,,2020,False,2020,
4631,Song,Southern Gothic Rock,True,2026,,,True,2026,
4634,Song,Synthwave,True,2010,,,True,2010,
4639,Song,Indie Folk,True,2026,,2023,True,2026,
4645,Song,Desert Rock,True,2029,,2029,True,2029,
4649,Song,Doom Metal,True,2026,2026,2026,True,2026,2026.0
4650,Song,Jazz Surf Rock,True,2028,,,False,2028,
4652,Album,Doom Metal,True,2007,2007,,,2007,2007.0
4653,Song,Synthwave,True,2014,,2014,True,2014,
4658,Album,Indie Rock,True,2023,,,,2023,
4661,Album,Indie Rock,True,2023,2023,2023,,2023,2023.0
4666,Song,Indie Folk,True,2000,,,True,2000,
4675,Song,Desert Rock,True,2020,,,True,2020,
4680,Album,Dream Pop,True,2017,,,,2017,
4684,Song,Indie Folk,True,1994,1994,1994,True,1994,1994.0
4687,Song,Indie Folk,True,2020,,,True,2020,
4694,Album,Dream Pop,True,2023,,2023,,2023,
4701,Album,Synthwave,True,2007,2007,,,2007,2007.0
4704,Song,Jazz Surf Rock,True,2028,,2022,False,2028,
4713,Song,Dream Pop,True,2000,,,True,2000,
4718,Song,Doom Metal,True,2023,,,True,2023,
4725,Song,Southern Gothic Rock,True,2025,2025,,True,2025,2025.0
4728,Album,Desert Rock,True,2020,,,,2020,
4733,Song,Oceanus Folk,True,2020,,,True,2020,
4738,Song,Alternative Rock,True,2020,,,True,2020,
4742,Song,Psychedelic Rock,True,2025,,,True,2025,
4749,Album,Emo/Pop Punk,True,1997,,1997,,1997,
4752,Song,Doom Metal,True,2020,,,False,2020,
4758,Song,Jazz Surf Rock,True,2029,,,False,2029,
4764,Song,Space Rock,True,2024,,,False,2024,
4770,Song,Synthwave,True,2007,,2007,True,2007,
4774,Song,Lo-Fi Electronica,True,2029,,,True,2029,
4777,Song,Synthwave,True,2014,,,True,2014,
4781,Song,Lo-Fi Electronica,True,2003,,,False,2003,
4784,Song,Dream Pop,True,2023,,,False,2023,
4788,Song,Synthwave,True,2007,,2007,False,2007,
4789,Song,Psychedelic Rock,True,2019,,,True,2019,
4795,Song,Dream Pop,True,2029,,,True,2029,
4801,Song,Psychedelic Rock,True,2017,,,False,2017,
4805,Song,Dream Pop,True,2026,,,True,2026,
4814,Song,Doom Metal,True,2015,,2012,False,2015,
4818,Song,Doom Metal,True,2018,,2018,True,2018,
4821,Song,Dream Pop,True,2028,,2028,True,2028,
4827,Song,Blues Rock,True,2013,,,True,2013,
4830,Song,Alternative Rock,True,1997,,,True,1997,
4834,Song,Doom Metal,True,2013,,,False,2013,
4839,Song,Americana,True,2025,,2025,True,2025,
4843,Song,Indie Folk,True,2023,,2023,True,2023,
4847,Album,Indie Rock,True,2004,,,,2004,
4849,Album,Synthwave,True,1990,,,,1990,
